                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    453,                0.25775,                0.20063,                0.79847,                0.99678,                0.99675,                0.99494,                0.97114,                0.12871,                0.07728,                0.75293,              0.0025585,              0.0025585,              0.0025585
                    454,                0.26107,                0.20981,                0.79937,                0.99773,                0.99559,                0.99494,                0.97115,                0.12869,                0.07698,                0.75293,               0.002542,               0.002542,               0.002542
                    455,                0.26721,                0.22079,                0.80017,                0.99772,                0.99569,                0.99494,                0.97142,                0.12852,                0.07669,                0.75293,              0.0025255,              0.0025255,              0.0025255
                    456,                 0.2696,                0.23129,                0.80156,                0.99769,                0.99595,                0.99494,                0.97144,                0.12845,                0.07661,                0.75293,               0.002509,               0.002509,               0.002509
                    457,                0.27353,                0.24173,                0.80309,                0.99769,                0.99594,                0.99494,                0.97155,                0.12839,                0.07696,                0.75289,              0.0024925,              0.0024925,              0.0024925
                    458,                0.27514,                0.25054,                0.80321,                0.99779,                0.99591,                0.99494,                0.97154,                0.12824,                0.07693,                0.75287,               0.002476,               0.002476,               0.002476
                    459,                0.27858,                0.25959,                0.80384,                0.99784,                0.99584,                0.99494,                 0.9714,                0.12816,                0.07661,                0.75287,              0.0024595,              0.0024595,              0.0024595
                    460,                0.28011,                0.26849,                0.80476,                0.99786,                0.99582,                0.99494,                0.97134,                0.12807,                0.07693,                0.75284,               0.002443,               0.002443,               0.002443
                    461,                 0.2078,                0.13635,                0.78763,                0.99753,                0.99611,                0.99494,                0.97145,                0.12803,                0.07684,                0.75285,              0.0024265,              0.0024265,              0.0024265
                    462,                0.22188,                0.14497,                0.79018,                0.99655,                0.99724,                0.99494,                0.97138,                0.12803,                0.07684,                0.75285,                0.00241,                0.00241,                0.00241
                    463,                0.23153,                0.15628,                0.79212,                 0.9978,                0.99585,                0.99494,                0.97136,                  0.128,                0.07679,                0.75281,              0.0023935,              0.0023935,              0.0023935
                    464,                0.23988,                0.16631,                0.79319,                0.99781,                0.99562,                0.99494,                0.97136,                0.12792,                0.07683,                0.75282,               0.002377,               0.002377,               0.002377
                    465,                0.24436,                0.17433,                0.79388,                0.99765,                0.99601,                0.99494,                0.97133,                0.12799,                0.07686,                 0.7528,              0.0023605,              0.0023605,              0.0023605
                    466,                0.24951,                0.18493,                0.79575,                0.99761,                0.99604,                0.99493,                0.97144,                 0.1279,                0.07681,                0.75279,               0.002344,               0.002344,               0.002344
                    467,                 0.2526,                0.19161,                0.79685,                0.99795,                0.99567,                0.99494,                0.97142,                0.12787,                0.07685,                0.75276,              0.0023275,              0.0023275,              0.0023275
                    468,                0.25622,                 0.2015,                0.79761,                0.99798,                0.99565,                0.99493,                0.97146,                0.12789,                0.07653,                0.75276,               0.002311,               0.002311,               0.002311
                    469,                0.26215,                 0.2132,                0.79852,                0.99791,                0.99569,                0.99493,                0.97144,                0.12774,                0.07638,                0.75271,              0.0022945,              0.0022945,              0.0022945
                    470,                0.26465,                 0.2243,                0.80003,                0.99758,                0.99595,                0.99494,                0.97154,                0.12775,                0.07645,                0.75272,               0.002278,               0.002278,               0.002278
                    471,                0.26929,                0.23469,                0.80211,                0.99759,                0.99596,                0.99494,                0.97149,                0.12764,                0.07636,                0.75274,              0.0022615,              0.0022615,              0.0022615
                    472,                0.27047,                0.24603,                0.80225,                0.99768,                0.99605,                0.99494,                0.97171,                0.12757,                0.07626,                0.75273,               0.002245,               0.002245,               0.002245
                    473,                0.27518,                0.25503,                0.80349,                0.99759,                0.99629,                0.99494,                0.97176,                0.12747,                0.07649,                0.75267,              0.0022285,              0.0022285,              0.0022285
                    474,                0.27642,                 0.2631,                  0.804,                0.99764,                0.99634,                0.99495,                0.97175,                0.12736,                0.07635,                0.75269,               0.002212,               0.002212,               0.002212
                    475,                0.20337,                0.13239,                0.78697,                0.99762,                0.99633,                0.99494,                0.97167,                0.12731,                0.07634,                0.75263,              0.0021955,              0.0021955,              0.0021955
                    476,                0.21721,                0.14026,                0.78937,                0.99756,                0.99635,                0.99495,                 0.9718,                0.12737,                0.07645,                0.75262,               0.002179,               0.002179,               0.002179
                    477,                0.22659,                0.15034,                0.79095,                0.99756,                0.99632,                0.99494,                 0.9718,                0.12726,                0.07629,                0.75265,              0.0021625,              0.0021625,              0.0021625
                    478,                    inf,                0.15974,                0.79183,                0.99762,                0.99627,                0.99494,                0.97171,                0.12729,                0.07666,                0.75261,               0.002146,               0.002146,               0.002146
                    479,                0.23952,                0.16734,                0.79314,                0.99771,                0.99588,                0.99494,                0.97194,                0.12721,                0.07667,                0.75263,              0.0021295,              0.0021295,              0.0021295
                    480,                0.24406,                0.17683,                0.79494,                0.99773,                0.99587,                0.99494,                0.97194,                0.12717,                0.07663,                0.75266,               0.002113,               0.002113,               0.002113
                    481,                 0.2479,                0.18434,                0.79579,                0.99773,                0.99588,                0.99494,                0.97205,                0.12705,                0.07616,                0.75268,              0.0020965,              0.0020965,              0.0020965
                    482,                0.25205,                0.19468,                0.79695,                0.99773,                0.99595,                0.99493,                0.97189,                0.12702,                0.07632,                0.75269,                0.00208,                0.00208,                0.00208
                    483,                0.25801,                0.20597,                0.79797,                0.99781,                0.99596,                0.99494,                0.97193,                0.12709,                0.07619,                0.75276,              0.0020635,              0.0020635,              0.0020635
                    484,                0.26033,                0.21567,                0.79967,                0.99781,                0.99595,                0.99493,                0.97191,                  0.127,                 0.0761,                0.75278,               0.002047,               0.002047,               0.002047
                    485,                0.26475,                0.22737,                0.80104,                0.99766,                0.99593,                0.99493,                0.97194,                0.12692,                0.07578,                0.75278,              0.0020305,              0.0020305,              0.0020305
                    486,                0.26645,                0.23838,                0.80139,                0.99796,                0.99571,                0.99493,                0.97198,                0.12688,                0.07596,                0.75278,               0.002014,               0.002014,               0.002014
                    487,                0.27112,                0.24874,                0.80272,                0.99797,                0.99588,                0.99493,                0.97187,                0.12677,                0.07608,                0.75273,              0.0019975,              0.0019975,              0.0019975
                    488,                0.27208,                0.25708,                0.80296,                0.99782,                0.99616,                0.99493,                0.97188,                0.12668,                0.07554,                0.75269,               0.001981,               0.001981,               0.001981
                    489,                0.27301,                0.26005,                0.80295,                0.99773,                 0.9963,                0.99493,                0.97191,                0.12656,                0.07547,                0.75268,              0.0019645,              0.0019645,              0.0019645
                    490,                0.19876,                0.12914,                0.78636,                0.99776,                0.99626,                0.99493,                0.97201,                 0.1266,                0.07536,                0.75265,               0.001948,               0.001948,               0.001948
                    491,                0.21185,                0.13604,                0.78839,                0.99788,                0.99613,                0.99493,                0.97194,                0.12651,                0.07527,                0.75265,              0.0019315,              0.0019315,              0.0019315
                    492,                0.22119,                0.14509,                0.79011,                0.99789,                0.99616,                0.99493,                0.97188,                0.12638,                0.07555,                0.75262,               0.001915,               0.001915,               0.001915
                    493,                    inf,                0.15271,                0.79073,                0.99794,                0.99613,                0.99493,                0.97196,                 0.1265,                0.07579,                0.75263,              0.0018985,              0.0018985,              0.0018985
                    494,                0.23393,                0.16002,                  0.792,                0.99802,                0.99612,                0.99493,                0.97199,                0.12644,                0.07586,                 0.7526,               0.001882,               0.001882,               0.001882
                    495,                0.23853,                0.16898,                0.79374,                0.99808,                0.99598,                0.99493,                0.97207,                0.12642,                0.07588,                 0.7526,              0.0018655,              0.0018655,              0.0018655
                    496,                0.24219,                0.17679,                0.79464,                0.99804,                0.99609,                0.99493,                  0.972,                0.12643,                0.07556,                0.75257,               0.001849,               0.001849,               0.001849
                    497,                0.24622,                0.18566,                0.79615,                0.99805,                0.99602,                0.99493,                0.97197,                0.12636,                0.07515,                 0.7526,              0.0018325,              0.0018325,              0.0018325
                    498,                0.25196,                0.19721,                0.79698,                0.99801,                0.99608,                0.99493,                0.97199,                0.12631,                0.07509,                0.75261,               0.001816,               0.001816,               0.001816
                    499,                0.25467,                0.20795,                0.79855,                0.99799,                 0.9961,                0.99493,                  0.972,                0.12623,                0.07505,                0.75267,              0.0017995,              0.0017995,              0.0017995
                    500,                0.25947,                0.21902,                0.80008,                0.99806,                0.99587,                0.99493,                0.97211,                0.12626,                0.07496,                0.75266,               0.001783,               0.001783,               0.001783
                    501,                0.26123,                0.23046,                0.80036,                0.99812,                0.99579,                0.99493,                0.97203,                0.12616,                0.07487,                0.75263,              0.0017665,              0.0017665,              0.0017665
                    502,                0.19481,                 0.1259,                0.78581,                0.99811,                0.99579,                0.99493,                0.97214,                0.12612,                0.07495,                 0.7526,                0.00175,                0.00175,                0.00175
                    503,                0.20706,                 0.1317,                0.78769,                0.99812,                0.99579,                0.99493,                0.97212,                0.12618,                0.07534,                0.75256,              0.0017335,              0.0017335,              0.0017335
                    504,                0.21661,                0.13983,                0.78956,                0.99814,                0.99578,                0.99493,                0.97204,                 0.1261,                0.07492,                0.75255,               0.001717,               0.001717,               0.001717
                    505,                    inf,                0.14721,                0.79034,                0.99816,                0.99578,                0.99493,                0.97231,                0.12611,                0.07489,                0.75257,              0.0017005,              0.0017005,              0.0017005
                    506,                0.22941,                0.15425,                0.79125,                0.99814,                0.99578,                0.99493,                0.97218,                0.12608,                0.07505,                0.75257,               0.001684,               0.001684,               0.001684
                    507,                0.23468,                0.16327,                0.79294,                0.99794,                0.99585,                0.99493,                0.97207,                0.12603,                0.07457,                0.75254,              0.0016675,              0.0016675,              0.0016675
                    508,                0.23848,                0.17014,                0.79376,                0.99792,                0.99586,                0.99493,                0.97222,                0.12596,                0.07428,                0.75256,               0.001651,               0.001651,               0.001651
                    509,                0.24231,                0.17946,                0.79497,                0.99793,                0.99584,                0.99493,                0.97223,                  0.126,                 0.0747,                0.75256,              0.0016345,              0.0016345,              0.0016345
                    510,                0.24842,                0.19073,                0.79607,                0.99791,                0.99581,                0.99492,                0.97239,                0.12586,                0.07472,                0.75254,               0.001618,               0.001618,               0.001618
                    511,                0.25156,                0.20154,                0.79754,                0.99796,                0.99565,                0.99492,                0.97231,                0.12572,                0.07491,                0.75255,              0.0016015,              0.0016015,              0.0016015
                    512,                 0.2565,                0.21385,                0.79922,                0.99787,                 0.9958,                0.99493,                0.97226,                0.12571,                0.07468,                0.75256,               0.001585,               0.001585,               0.001585
                    513,                0.25775,                0.22404,                0.79929,                0.99739,                0.99631,                0.99493,                0.97257,                0.12569,                0.07469,                0.75256,              0.0015685,              0.0015685,              0.0015685
                    514,                0.26349,                0.23719,                0.80088,                0.99738,                0.99626,                0.99493,                0.97237,                0.12564,                 0.0747,                0.75252,               0.001552,               0.001552,               0.001552
                    515,                0.26498,                0.24812,                0.80138,                0.99738,                0.99622,                0.99493,                0.97234,                0.12558,                0.07491,                0.75252,              0.0015355,              0.0015355,              0.0015355
                    516,                0.19013,                0.12253,                0.78529,                0.99705,                0.99666,                0.99493,                0.97237,                 0.1256,                0.07475,                0.75253,               0.001519,               0.001519,               0.001519
                    517,                 0.2015,                0.12685,                0.78707,                0.99794,                0.99557,                0.99493,                0.97255,                0.12559,                0.07478,                0.75249,              0.0015025,              0.0015025,              0.0015025
                    518,                0.21115,                0.13526,                0.78888,                0.99795,                0.99557,                0.99493,                0.97248,                0.12562,                0.07471,                0.75245,               0.001486,               0.001486,               0.001486
                    519,                0.21909,                0.14221,                0.78976,                 0.9979,                0.99563,                0.99492,                0.97256,                0.12555,                0.07492,                0.75244,              0.0014695,              0.0014695,              0.0014695
                    520,                0.22428,                0.14834,                0.79068,                0.99791,                0.99554,                0.99492,                0.97263,                0.12564,                0.07486,                 0.7524,               0.001453,               0.001453,               0.001453
                    521,                0.22939,                0.15733,                0.79235,                0.99784,                0.99569,                0.99492,                0.97251,                0.12552,                0.07465,                0.75239,              0.0014365,              0.0014365,              0.0014365
                    522,                0.23317,                0.16359,                0.79332,                0.99785,                 0.9956,                0.99493,                0.97248,                0.12547,                0.07473,                0.75239,                0.00142,                0.00142,                0.00142
                    523,                0.23749,                0.17295,                0.79453,                0.99781,                0.99582,                0.99493,                0.97247,                0.12543,                0.07478,                 0.7524,              0.0014035,              0.0014035,              0.0014035
                    524,                0.24374,                0.18403,                0.79509,                0.99791,                0.99554,                0.99492,                0.97246,                0.12538,                0.07459,                0.75236,               0.001387,               0.001387,               0.001387
                    525,                0.24689,                0.19492,                 0.7966,                0.99788,                0.99558,                0.99492,                0.97262,                0.12532,                0.07461,                 0.7524,              0.0013705,              0.0013705,              0.0013705
                    526,                0.25204,                0.20656,                0.79855,                0.99786,                0.99564,                0.99492,                0.97262,                0.12532,                 0.0748,                0.75237,               0.001354,               0.001354,               0.001354
                    527,                0.25415,                0.21882,                0.79906,                0.99643,                0.99712,                0.99493,                0.97274,                0.12534,                0.07471,                0.75239,              0.0013375,              0.0013375,              0.0013375
                    528,                0.18678,                0.11997,                0.78473,                0.99641,                0.99713,                0.99492,                0.97268,                0.12536,                0.07482,                0.75236,               0.001321,               0.001321,               0.001321
                    529,                0.19748,                0.12347,                0.78622,                 0.9964,                0.99714,                0.99493,                0.97272,                0.12536,                0.07475,                0.75236,              0.0013045,              0.0013045,              0.0013045
                    530,                0.20625,                0.13035,                0.78778,                0.99767,                0.99598,                0.99493,                0.97256,                0.12534,                0.07508,                0.75238,               0.001288,               0.001288,               0.001288
                    531,                0.21431,                0.13711,                0.78887,                 0.9976,                  0.996,                0.99492,                0.97265,                0.12533,                0.07444,                0.75235,              0.0012715,              0.0012715,              0.0012715
                    532,                0.21983,                0.14289,                0.78971,                 0.9975,                0.99601,                0.99492,                0.97284,                0.12535,                0.07458,                0.75236,               0.001255,               0.001255,               0.001255
                    533,                0.22488,                0.15067,                0.79144,                0.99744,                0.99602,                0.99493,                0.97263,                0.12528,                0.07468,                0.75236,              0.0012385,              0.0012385,              0.0012385
                    534,                0.22915,                0.15747,                0.79235,                0.99742,                0.99603,                0.99492,                0.97278,                0.12529,                0.07471,                0.75233,               0.001222,               0.001222,               0.001222
                    535,                0.23313,                0.16548,                0.79357,                0.99748,                0.99603,                0.99492,                0.97274,                 0.1252,                 0.0746,                0.75232,              0.0012055,              0.0012055,              0.0012055
                    536,                0.23996,                0.17699,                0.79448,                 0.9975,                0.99602,                0.99492,                0.97287,                 0.1252,                  0.075,                0.75232,               0.001189,               0.001189,               0.001189
                    537,                0.24322,                0.18806,                0.79615,                 0.9975,                0.99602,                0.99493,                0.97276,                 0.1252,                0.07482,                0.75236,              0.0011725,              0.0011725,              0.0011725
                    538,                 0.2485,                0.20062,                0.79785,                0.99753,                0.99602,                0.99492,                0.97288,                0.12508,                0.07482,                0.75237,               0.001156,               0.001156,               0.001156
                    539,                0.25035,                0.21224,                0.79808,                0.99754,                  0.996,                0.99492,                 0.9728,                0.12507,                0.07486,                 0.7524,              0.0011395,              0.0011395,              0.0011395
                    540,                0.25666,                0.22676,                0.79995,                0.99771,                 0.9958,                0.99492,                0.97291,                0.12494,                0.07475,                 0.7524,               0.001123,               0.001123,               0.001123
                    541,                 0.2585,                0.23735,                0.80075,                 0.9976,                0.99597,                0.99493,                0.97309,                0.12492,                0.07465,                0.75242,              0.0011065,              0.0011065,              0.0011065
                    542,                0.18308,                0.11744,                0.78433,                0.99761,                0.99597,                0.99493,                0.97295,                0.12492,                 0.0745,                 0.7524,                0.00109,                0.00109,                0.00109
                    543,                0.19221,                0.11984,                0.78558,                0.99762,                0.99597,                0.99492,                0.97306,                0.12496,                0.07468,                0.75237,              0.0010735,              0.0010735,              0.0010735
                    544,                0.20099,                0.12612,                0.78712,                0.99763,                0.99597,                0.99492,                0.97293,                0.12495,                0.07473,                0.75232,               0.001057,               0.001057,               0.001057
                    545,                0.20861,                0.13192,                0.78802,                 0.9978,                 0.9957,                0.99493,                  0.973,                0.12496,                0.07479,                0.75232,              0.0010405,              0.0010405,              0.0010405
                    546,                0.21437,                0.13743,                0.78898,                0.99781,                 0.9956,                0.99492,                0.97306,                0.12484,                 0.0746,                0.75232,               0.001024,               0.001024,               0.001024
                    547,                0.21962,                0.14486,                0.79068,                0.99767,                0.99586,                0.99492,                0.97298,                0.12488,                 0.0748,                0.75231,              0.0010075,              0.0010075,              0.0010075
                    548,                0.22399,                0.15143,                0.79144,                0.99768,                0.99576,                0.99492,                0.97314,                0.12477,                0.07444,                0.75229,               0.000991,               0.000991,               0.000991
                    549,                0.22822,                0.15914,                0.79262,                0.99771,                0.99569,                0.99492,                0.97308,                0.12472,                0.07461,                0.75227,              0.0009745,              0.0009745,              0.0009745
                    550,                0.23483,                0.16989,                0.79348,                0.99636,                0.99686,                0.99492,                 0.9731,                0.12471,                0.07445,                0.75226,               0.000958,               0.000958,               0.000958
                    551,                0.23855,                 0.1806,                0.79527,                0.99636,                0.99688,                0.99492,                0.97312,                0.12478,                0.07448,                0.75221,              0.0009415,              0.0009415,              0.0009415
                    552,                0.24419,                0.19348,                0.79684,                0.99633,                0.99688,                0.99492,                0.97313,                0.12483,                 0.0749,                0.75224,               0.000925,               0.000925,               0.000925
                    553,                0.24683,                0.20639,                0.79737,                0.99773,                0.99546,                0.99492,                0.97301,                0.12477,                0.07538,                0.75224,              0.0009085,              0.0009085,              0.0009085
                    554,                0.25291,                0.22088,                0.79904,                0.99773,                0.99546,                0.99492,                0.97322,                 0.1247,                0.07508,                0.75231,               0.000892,               0.000892,               0.000892
                    555,                0.25441,                  0.231,                0.79974,                0.99775,                0.99545,                0.99492,                 0.9733,                0.12468,                0.07504,                 0.7523,              0.0008755,              0.0008755,              0.0008755
                    556,                0.17924,                0.11478,                0.78381,                0.99776,                0.99545,                0.99492,                0.97337,                0.12464,                0.07501,                0.75228,               0.000859,               0.000859,               0.000859
                    557,                0.18738,                0.11647,                0.78469,                0.99779,                0.99543,                0.99492,                0.97333,                0.12455,                0.07454,                0.75229,              0.0008425,              0.0008425,              0.0008425
                    558,                0.19588,                0.12226,                0.78607,                0.99634,                0.99688,                0.99492,                0.97324,                0.12448,                0.07455,                0.75227,               0.000826,               0.000826,               0.000826
                    559,                0.20311,                0.12704,                0.78675,                0.99633,                0.99694,                0.99492,                0.97332,                0.12452,                0.07472,                0.75229,              0.0008095,              0.0008095,              0.0008095
                    560,                0.20862,                0.13185,                0.78776,                0.99631,                0.99694,                0.99492,                0.97332,                0.12451,                0.07463,                0.75231,               0.000793,               0.000793,               0.000793
                    561,                0.21414,                0.13852,                0.78938,                0.99629,                0.99693,                0.99492,                0.97334,                0.12446,                0.07473,                0.75226,              0.0007765,              0.0007765,              0.0007765
                    562,                0.21855,                0.14442,                0.79031,                0.99629,                0.99692,                0.99492,                0.97333,                0.12446,                0.07449,                0.75229,                0.00076,                0.00076,                0.00076
                    563,                0.22319,                0.15198,                0.79138,                0.99627,                0.99691,                0.99492,                0.97321,                0.12444,                0.07487,                0.75223,              0.0007435,              0.0007435,              0.0007435
                    564,                 0.2303,                0.16254,                0.79253,                0.99631,                0.99687,                0.99492,                0.97338,                0.12432,                0.07463,                0.75225,               0.000727,               0.000727,               0.000727
                    565,                0.23404,                0.17304,                0.79444,                0.99738,                0.99602,                0.99492,                0.97339,                0.12424,                 0.0746,                0.75223,              0.0007105,              0.0007105,              0.0007105
                    566,                0.23987,                0.18626,                0.79607,                0.99725,                0.99602,                0.99492,                0.97341,                0.12425,                0.07465,                0.75222,               0.000694,               0.000694,               0.000694
                    567,                0.24291,                0.19946,                0.79671,                0.99715,                0.99606,                0.99492,                0.97344,                0.12414,                 0.0747,                0.75225,              0.0006775,              0.0006775,              0.0006775
                    568,                0.24959,                0.21446,                0.79846,                0.99711,                0.99606,                0.99492,                0.97346,                0.12411,                0.07488,                0.75223,               0.000661,               0.000661,               0.000661
                    569,                0.17589,                0.11266,                0.78341,                0.99711,                0.99606,                0.99492,                0.97346,                0.12406,                0.07469,                0.75222,              0.0006445,              0.0006445,              0.0006445
                    570,                0.18325,                0.11368,                0.78398,                 0.9971,                0.99607,                0.99492,                0.97361,                  0.124,                0.07488,                0.75225,               0.000628,               0.000628,               0.000628
                    571,                0.19128,                0.11882,                 0.7853,                0.99708,                0.99606,                0.99492,                0.97363,                0.12404,                0.07483,                0.75226,              0.0006115,              0.0006115,              0.0006115
                    572,                0.19857,                0.12317,                0.78606,                0.99706,                0.99606,                0.99492,                0.97367,                0.12411,                0.07487,                0.75224,               0.000595,               0.000595,               0.000595
                    573,                0.20427,                0.12774,                 0.7871,                0.99706,                0.99607,                0.99492,                0.97361,                0.12404,                0.07517,                 0.7522,              0.0005785,              0.0005785,              0.0005785
                    574,                0.20943,                0.13346,                0.78857,                0.99705,                0.99609,                0.99492,                0.97355,                0.12404,                0.07497,                0.75222,               0.000562,               0.000562,               0.000562
                    575,                0.21417,                0.13917,                0.78943,                0.99623,                0.99698,                0.99492,                 0.9735,                0.12398,                 0.0752,                0.75221,              0.0005455,              0.0005455,              0.0005455
                    576,                0.21877,                0.14643,                0.79047,                0.99624,                0.99699,                0.99492,                0.97365,                0.12402,                0.07518,                0.75219,               0.000529,               0.000529,               0.000529
                    577,                0.22615,                0.15659,                0.79158,                0.99626,                0.99697,                0.99492,                 0.9737,                0.12403,                0.07551,                0.75222,              0.0005125,              0.0005125,              0.0005125
                    578,                0.23042,                0.16756,                0.79338,                0.99624,                 0.9969,                0.99492,                0.97357,                0.12397,                0.07502,                0.75217,               0.000496,               0.000496,               0.000496
                    579,                0.23651,                0.18062,                0.79513,                0.99622,                 0.9969,                0.99492,                0.97373,                0.12394,                0.07529,                0.75216,              0.0004795,              0.0004795,              0.0004795
                    580,                0.24014,                0.19445,                0.79602,                0.99771,                0.99537,                0.99492,                0.97373,                0.12394,                0.07536,                0.75215,               0.000463,               0.000463,               0.000463
                    581,                0.24642,                0.20937,                0.79783,                0.99771,                0.99532,                0.99492,                0.97364,                 0.1239,                0.07503,                0.75216,              0.0004465,              0.0004465,              0.0004465
                    582,                0.17288,                0.11081,                0.78312,                0.99772,                0.99534,                0.99492,                0.97352,                0.12392,                0.07517,                0.75216,                0.00043,                0.00043,                0.00043
                    583,                0.17942,                0.11125,                0.78355,                0.99772,                0.99534,                0.99492,                0.97352,                0.12394,                0.07505,                0.75212,              0.0004135,              0.0004135,              0.0004135
                    584,                0.18693,                0.11581,                0.78473,                0.99771,                0.99535,                0.99492,                0.97357,                0.12397,                0.07509,                0.75211,               0.000397,               0.000397,               0.000397
                    585,                    inf,                0.11979,                0.78532,                 0.9977,                0.99536,                0.99491,                0.97365,                0.12398,                0.07519,                0.75211,              0.0003805,              0.0003805,              0.0003805
                    586,                0.19975,                0.12379,                0.78632,                0.99769,                0.99535,                0.99492,                0.97369,                0.12404,                0.07526,                0.75212,               0.000364,               0.000364,               0.000364
